job_id,job_title,company,company_type,location,job_description,skills_required,skills_count,search_term,source_website,posting_date,archive_timestamp,year,quarter,month,data_collection_method,scraped_date,is_english_title,has_deep_learning,has_cloud_skills,has_big_data
job_2019_0338,Predictive Analytics Specialist,BASF SE,industrial,Dortmund,"BASF SE is looking for a talented Predictive Analytics Specialist to join our data science team. Must have experience with: XGBoost, PyTorch, scikit-learn, SQL, Java. Opportunity to work on large-scale machine learning systems.","XGBoost, PyTorch, scikit-learn, SQL, Java",5,ai/ml,indeed_de,2019-03-23,20190323000000,2019,Q1,March,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0339,BI-Entwickler,Volkswagen AG,automotive,Essen,"We are seeking a BI-Entwickler to develop innovative solutions using artificial intelligence. Key requirements: NumPy, Deep Learning, PyTorch, TensorFlow, R, Python, Computer Vision, C++. Strong background in statistics and mathematics preferred.","NumPy, Deep Learning, PyTorch, TensorFlow, R, Python, Computer Vision, C++",8,ai/ml,xing_jobs,2019-04-13,20190413000000,2019,Q2,April,wayback_machine,2025-08-20 22:31:15,True,True,False,False
job_2019_0340,Data Analyst,Daimler AG,automotive,Essen,"We are seeking a Data Analyst to develop innovative solutions using artificial intelligence. Key requirements: Deep Learning, scikit-learn, pandas, TensorFlow, Python, Computer Vision, Scala, C++. Strong background in statistics and mathematics preferred.","Deep Learning, scikit-learn, pandas, TensorFlow, Python, Computer Vision, Scala, C++",8,ai/ml,stepstone_de,2019-08-26,20190826000000,2019,Q3,August,wayback_machine,2025-08-20 22:31:15,True,True,False,False
job_2019_0341,Data Engineer,HelloFresh,startups,Essen,"Join HelloFresh as a Data Engineer and work on cutting-edge AI/ML projects. Required skills: Keras, NumPy, Machine Learning, scikit-learn, SQL, Random Forest, Google Cloud Platform, Java, AWS. Experience with data analysis and machine learning algorithms essential.","Keras, NumPy, Machine Learning, scikit-learn, SQL, Random Forest, Google Cloud Platform, Java, AWS",9,ai/ml,indeed_de,2019-08-31,20190831000000,2019,Q3,August,wayback_machine,2025-08-20 22:31:15,True,False,True,False
job_2019_0342,Datenanalyst,Bayer AG,industrial,Frankfurt am Main,"Bayer AG is looking for a talented Datenanalyst to join our data science team. Must have experience with: Keras, PyTorch, pandas, R, C++. Opportunity to work on large-scale machine learning systems.","Keras, PyTorch, pandas, R, C++",5,ai/ml,indeed_de,2019-11-28,20191128000000,2019,Q4,November,wayback_machine,2025-08-20 22:31:15,False,False,False,False
job_2019_0343,Computer Vision Engineer,BASF SE,industrial,Bremen,"We are seeking a Computer Vision Engineer to develop innovative solutions using artificial intelligence. Key requirements: NumPy, scikit-learn, SQL, TensorFlow, R. Strong background in statistics and mathematics preferred.","NumPy, scikit-learn, SQL, TensorFlow, R",5,ai/ml,xing_jobs,2019-03-09,20190309000000,2019,Q1,March,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0344,Dateningenieur,ThyssenKrupp AG,industrial,Nürnberg,"We are seeking a Dateningenieur to develop innovative solutions using artificial intelligence. Key requirements: Keras, NumPy, PyTorch, Scala, C++. Strong background in statistics and mathematics preferred.","Keras, NumPy, PyTorch, Scala, C++",5,ai/ml,indeed_de,2019-11-26,20191126000000,2019,Q4,November,wayback_machine,2025-08-20 22:31:15,False,False,False,False
job_2019_0345,Maschinelles Lernen Ingenieur,Accenture,consulting,Dresden,"Accenture is looking for a talented Maschinelles Lernen Ingenieur to join our data science team. Must have experience with: Keras, XGBoost, SQL, TensorFlow, Python. Opportunity to work on large-scale machine learning systems.","Keras, XGBoost, SQL, TensorFlow, Python",5,machine learning,xing_jobs,2019-11-16,20191116000000,2019,Q4,November,wayback_machine,2025-08-20 22:31:15,False,False,False,False
job_2019_0346,Business Intelligence Analyst,Delivery Hero,startups,Köln,"Join Delivery Hero as a Business Intelligence Analyst and work on cutting-edge AI/ML projects. Required skills: SVM, Keras, NumPy, Deep Learning, pandas, Python. Experience with data analysis and machine learning algorithms essential.","SVM, Keras, NumPy, Deep Learning, pandas, Python",6,ai/ml,xing_jobs,2019-12-17,20191217000000,2019,Q4,December,wayback_machine,2025-08-20 22:31:15,True,True,False,False
job_2019_0347,BI-Entwickler,Bayer AG,industrial,Berlin,"Bayer AG is looking for a talented BI-Entwickler to join our data science team. Must have experience with: scikit-learn, pandas, TensorFlow, Java, C++. Opportunity to work on large-scale machine learning systems.","scikit-learn, pandas, TensorFlow, Java, C++",5,ai/ml,stepstone_de,2019-11-04,20191104000000,2019,Q4,November,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0348,BI-Entwickler,Commerzbank AG,finance,Düsseldorf,"Join Commerzbank AG as a BI-Entwickler and work on cutting-edge AI/ML projects. Required skills: NumPy, XGBoost, SQL, pandas, Time Series Analysis, Risk Modeling, Python, C++. Experience with data analysis and machine learning algorithms essential.","NumPy, XGBoost, SQL, pandas, Time Series Analysis, Risk Modeling, Python, C++",8,ai/ml,stepstone_de,2019-07-27,20190727000000,2019,Q3,July,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0349,AI Developer,German Research Center for AI (DFKI),research,Hannover,"German Research Center for AI (DFKI) is looking for a talented AI Developer to join our data science team. Must have experience with: Keras, XGBoost, scikit-learn, Scala, Java. Opportunity to work on large-scale machine learning systems.","Keras, XGBoost, scikit-learn, Scala, Java",5,künstliche intelligenz,xing_jobs,2019-10-01,20191001000000,2019,Q4,October,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0350,Data Scientist,Daimler AG,automotive,Leipzig,"Daimler AG is looking for a talented Data Scientist to join our data science team. Must have experience with: Keras, NumPy, Deep Learning, scikit-learn, SQL, Computer Vision, Java, C++. Opportunity to work on large-scale machine learning systems.","Keras, NumPy, Deep Learning, scikit-learn, SQL, Computer Vision, Java, C++",8,data science,indeed_de,2019-03-07,20190307000000,2019,Q1,March,wayback_machine,2025-08-20 22:31:15,True,True,False,False
job_2019_0351,AI Developer,Daimler AG,automotive,Nürnberg,"We are seeking a AI Developer to develop innovative solutions using artificial intelligence. Key requirements: Keras, NumPy, XGBoost, Deep Learning, Computer Vision, Java, C++. Strong background in statistics and mathematics preferred.","Keras, NumPy, XGBoost, Deep Learning, Computer Vision, Java, C++",7,künstliche intelligenz,indeed_de,2019-06-07,20190607000000,2019,Q2,June,wayback_machine,2025-08-20 22:31:15,True,True,False,False
job_2019_0352,Datenanalyst,McKinsey & Company,consulting,Hannover,"Join McKinsey & Company as a Datenanalyst and work on cutting-edge AI/ML projects. Required skills: XGBoost, PyTorch, scikit-learn, SQL, Python. Experience with data analysis and machine learning algorithms essential.","XGBoost, PyTorch, scikit-learn, SQL, Python",5,ai/ml,xing_jobs,2019-10-26,20191026000000,2019,Q4,October,wayback_machine,2025-08-20 22:31:15,False,False,False,False
job_2019_0353,Research Scientist - AI,Accenture,consulting,Berlin,"Join Accenture as a Research Scientist - AI and work on cutting-edge AI/ML projects. Required skills: XGBoost, NumPy, PyTorch, R, Java. Experience with data analysis and machine learning algorithms essential.","XGBoost, NumPy, PyTorch, R, Java",5,künstliche intelligenz,stepstone_de,2019-03-19,20190319000000,2019,Q1,March,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0354,KI-Forscher,Bayer AG,industrial,München,"Join Bayer AG as a KI-Forscher and work on cutting-edge AI/ML projects. Required skills: Keras, pandas, TensorFlow, R, C++. Experience with data analysis and machine learning algorithms essential.","Keras, pandas, TensorFlow, R, C++",5,ai/ml,stepstone_de,2019-09-07,20190907000000,2019,Q3,September,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0355,KI-Forscher,Deutsche Bank AG,finance,Dortmund,"Deutsche Bank AG is looking for a talented KI-Forscher to join our data science team. Must have experience with: NumPy, scikit-learn, SQL, TensorFlow, Time Series Analysis, R, Risk Modeling, Scala. Opportunity to work on large-scale machine learning systems.","NumPy, scikit-learn, SQL, TensorFlow, Time Series Analysis, R, Risk Modeling, Scala",8,ai/ml,stepstone_de,2019-03-28,20190328000000,2019,Q1,March,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0356,Research Scientist - AI,Max Planck Institute,research,Düsseldorf,"Join Max Planck Institute as a Research Scientist - AI and work on cutting-edge AI/ML projects. Required skills: Keras, XGBoost, scikit-learn, Python, C++. Experience with data analysis and machine learning algorithms essential.","Keras, XGBoost, scikit-learn, Python, C++",5,künstliche intelligenz,stepstone_de,2019-09-02,20190902000000,2019,Q3,September,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0357,Machine Learning Engineer,Bayer AG,industrial,Hannover,"We are seeking a Machine Learning Engineer to develop innovative solutions using artificial intelligence. Key requirements: Keras, scikit-learn, pandas, R, C++. Strong background in statistics and mathematics preferred.","Keras, scikit-learn, pandas, R, C++",5,machine learning,indeed_de,2019-01-03,20190103000000,2019,Q1,January,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0358,Predictive Analytics Specialist,Deutsche Telekom AG,large_tech,Karlsruhe,"Join Deutsche Telekom AG as a Predictive Analytics Specialist and work on cutting-edge AI/ML projects. Required skills: Keras, NumPy, PyTorch, Regression Analysis, Clustering, Python, Kubernetes. Experience with data analysis and machine learning algorithms essential.","Keras, NumPy, PyTorch, Regression Analysis, Clustering, Python, Kubernetes",7,ai/ml,stepstone_de,2019-06-06,20190606000000,2019,Q2,June,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0359,KI-Forscher,Accenture,consulting,Frankfurt am Main,"Join Accenture as a KI-Forscher and work on cutting-edge AI/ML projects. Required skills: NumPy, scikit-learn, pandas, Python, Scala. Experience with data analysis and machine learning algorithms essential.","NumPy, scikit-learn, pandas, Python, Scala",5,ai/ml,xing_jobs,2019-03-26,20190326000000,2019,Q1,March,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0360,Data Scientist,Siemens AG,large_tech,Stuttgart,"Join Siemens AG as a Data Scientist and work on cutting-edge AI/ML projects. Required skills: Keras, XGBoost, Machine Learning, pandas, Clustering, Python, Scala, Kubernetes, AWS. Experience with data analysis and machine learning algorithms essential.","Keras, XGBoost, Machine Learning, pandas, Clustering, Python, Scala, Kubernetes, AWS",9,data science,xing_jobs,2019-12-31,20191231000000,2019,Q4,December,wayback_machine,2025-08-20 22:31:15,True,False,True,False
job_2019_0361,Machine Learning Engineer,BASF SE,industrial,Nürnberg,"We are seeking a Machine Learning Engineer to develop innovative solutions using artificial intelligence. Key requirements: Keras, XGBoost, TensorFlow, Scala, C++. Strong background in statistics and mathematics preferred.","Keras, XGBoost, TensorFlow, Scala, C++",5,machine learning,xing_jobs,2019-03-01,20190301000000,2019,Q1,March,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0362,Dateningenieur,Volkswagen AG,automotive,Hannover,"We are seeking a Dateningenieur to develop innovative solutions using artificial intelligence. Key requirements: XGBoost, Deep Learning, pandas, TensorFlow, Computer Vision, Scala. Strong background in statistics and mathematics preferred.","XGBoost, Deep Learning, pandas, TensorFlow, Computer Vision, Scala",6,ai/ml,xing_jobs,2019-11-19,20191119000000,2019,Q4,November,wayback_machine,2025-08-20 22:31:15,False,True,False,False
job_2019_0363,Data Engineer,FlixBus,startups,Düsseldorf,"Join FlixBus as a Data Engineer and work on cutting-edge AI/ML projects. Required skills: SVM, Keras, NumPy, SQL, Random Forest, TensorFlow, Docker, C++, AWS. Experience with data analysis and machine learning algorithms essential.","SVM, Keras, NumPy, SQL, Random Forest, TensorFlow, Docker, C++, AWS",9,ai/ml,stepstone_de,2019-02-23,20190223000000,2019,Q1,February,wayback_machine,2025-08-20 22:31:15,True,False,True,False
job_2019_0364,Data Analyst,Bayer AG,industrial,Nürnberg,"Bayer AG is looking for a talented Data Analyst to join our data science team. Must have experience with: XGBoost, PyTorch, scikit-learn, R, Python. Opportunity to work on large-scale machine learning systems.","XGBoost, PyTorch, scikit-learn, R, Python",5,ai/ml,stepstone_de,2019-07-29,20190729000000,2019,Q3,July,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0365,Machine Learning Engineer,Deutsche Bank AG,finance,Berlin,"Join Deutsche Bank AG as a Machine Learning Engineer and work on cutting-edge AI/ML projects. Required skills: PyTorch, scikit-learn, SQL, pandas, Time Series Analysis, Risk Modeling. Experience with data analysis and machine learning algorithms essential.","PyTorch, scikit-learn, SQL, pandas, Time Series Analysis, Risk Modeling",6,machine learning,xing_jobs,2019-12-10,20191210000000,2019,Q4,December,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0366,BI-Entwickler,SAP SE,large_tech,Köln,"We are seeking a BI-Entwickler to develop innovative solutions using artificial intelligence. Key requirements: Keras, PyTorch, Machine Learning, Regression Analysis, TensorFlow, Azure, Scala. Strong background in statistics and mathematics preferred.","Keras, PyTorch, Machine Learning, Regression Analysis, TensorFlow, Azure, Scala",7,ai/ml,stepstone_de,2019-11-26,20191126000000,2019,Q4,November,wayback_machine,2025-08-20 22:31:15,True,False,True,False
job_2019_0367,Research Scientist - AI,ThyssenKrupp AG,industrial,Nürnberg,"We are seeking a Research Scientist - AI to develop innovative solutions using artificial intelligence. Key requirements: NumPy, scikit-learn, pandas, Python, C++. Strong background in statistics and mathematics preferred.","NumPy, scikit-learn, pandas, Python, C++",5,künstliche intelligenz,stepstone_de,2019-03-01,20190301000000,2019,Q1,March,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0368,BI-Entwickler,Accenture,consulting,Nürnberg,"We are seeking a BI-Entwickler to develop innovative solutions using artificial intelligence. Key requirements: PyTorch, pandas, TensorFlow, R, Java. Strong background in statistics and mathematics preferred.","PyTorch, pandas, TensorFlow, R, Java",5,ai/ml,stepstone_de,2019-02-17,20190217000000,2019,Q1,February,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0369,Dateningenieur,Henkel AG,industrial,Essen,"Join Henkel AG as a Dateningenieur and work on cutting-edge AI/ML projects. Required skills: NumPy, scikit-learn, TensorFlow, R, Scala. Experience with data analysis and machine learning algorithms essential.","NumPy, scikit-learn, TensorFlow, R, Scala",5,ai/ml,indeed_de,2019-09-02,20190902000000,2019,Q3,September,wayback_machine,2025-08-20 22:31:15,False,False,False,False
job_2019_0370,KI-Forscher,Capgemini,consulting,Karlsruhe,"Join Capgemini as a KI-Forscher and work on cutting-edge AI/ML projects. Required skills: Keras, XGBoost, PyTorch, SQL, R. Experience with data analysis and machine learning algorithms essential.","Keras, XGBoost, PyTorch, SQL, R",5,ai/ml,xing_jobs,2019-12-14,20191214000000,2019,Q4,December,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0371,Computer Vision Engineer,Bayer AG,industrial,Bremen,"Bayer AG is looking for a talented Computer Vision Engineer to join our data science team. Must have experience with: Keras, NumPy, TensorFlow, Scala, C++. Opportunity to work on large-scale machine learning systems.","Keras, NumPy, TensorFlow, Scala, C++",5,ai/ml,stepstone_de,2019-09-07,20190907000000,2019,Q3,September,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0372,Maschinelles Lernen Ingenieur,Siemens AG,large_tech,Essen,"Siemens AG is looking for a talented Maschinelles Lernen Ingenieur to join our data science team. Must have experience with: Deep Learning, PyTorch, scikit-learn, SQL, Regression Analysis, TensorFlow, Docker, Google Cloud Platform, C++. Opportunity to work on large-scale machine learning systems.","Deep Learning, PyTorch, scikit-learn, SQL, Regression Analysis, TensorFlow, Docker, Google Cloud Platform, C++",9,machine learning,xing_jobs,2019-06-23,20190623000000,2019,Q2,June,wayback_machine,2025-08-20 22:31:15,False,True,True,False
job_2019_0373,Maschinelles Lernen Ingenieur,SAP SE,large_tech,Bremen,"We are seeking a Maschinelles Lernen Ingenieur to develop innovative solutions using artificial intelligence. Key requirements: NumPy, scikit-learn, Neural Networks, Random Forest, TensorFlow, Docker, Scala, Google Cloud Platform, C++. Strong background in statistics and mathematics preferred.","NumPy, scikit-learn, Neural Networks, Random Forest, TensorFlow, Docker, Scala, Google Cloud Platform, C++",9,machine learning,indeed_de,2019-03-22,20190322000000,2019,Q1,March,wayback_machine,2025-08-20 22:31:15,False,False,True,False
job_2019_0374,Predictive Analytics Specialist,Rocket Internet,startups,Hannover,"We are seeking a Predictive Analytics Specialist to develop innovative solutions using artificial intelligence. Key requirements: NumPy, XGBoost, PyTorch, Random Forest, Docker, Time Series Analysis, R, Python, AWS. Strong background in statistics and mathematics preferred.","NumPy, XGBoost, PyTorch, Random Forest, Docker, Time Series Analysis, R, Python, AWS",9,ai/ml,indeed_de,2019-07-13,20190713000000,2019,Q3,July,wayback_machine,2025-08-20 22:31:15,True,False,True,False
job_2019_0375,Data Scientist,McKinsey & Company,consulting,Düsseldorf,"McKinsey & Company is looking for a talented Data Scientist to join our data science team. Must have experience with: NumPy, XGBoost, SQL, TensorFlow, C++. Opportunity to work on large-scale machine learning systems.","NumPy, XGBoost, SQL, TensorFlow, C++",5,data science,xing_jobs,2019-07-31,20190731000000,2019,Q3,July,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0376,Maschinelles Lernen Ingenieur,Deutsche Bank AG,finance,Hannover,"We are seeking a Maschinelles Lernen Ingenieur to develop innovative solutions using artificial intelligence. Key requirements: NumPy, PyTorch, scikit-learn, SQL, Time Series Analysis, Risk Modeling, Python, Java. Strong background in statistics and mathematics preferred.","NumPy, PyTorch, scikit-learn, SQL, Time Series Analysis, Risk Modeling, Python, Java",8,machine learning,xing_jobs,2019-08-22,20190822000000,2019,Q3,August,wayback_machine,2025-08-20 22:31:15,False,False,False,False
job_2019_0377,Dateningenieur,Henkel AG,industrial,Hannover,"Join Henkel AG as a Dateningenieur and work on cutting-edge AI/ML projects. Required skills: scikit-learn, pandas, TensorFlow, Python, Scala. Experience with data analysis and machine learning algorithms essential.","scikit-learn, pandas, TensorFlow, Python, Scala",5,ai/ml,stepstone_de,2019-07-06,20190706000000,2019,Q3,July,wayback_machine,2025-08-20 22:31:15,False,False,False,False
job_2019_0378,Predictive Analytics Specialist,Commerzbank AG,finance,Dresden,"Commerzbank AG is looking for a talented Predictive Analytics Specialist to join our data science team. Must have experience with: NumPy, PyTorch, scikit-learn, SQL, Time Series Analysis, Risk Modeling, Python, C++. Opportunity to work on large-scale machine learning systems.","NumPy, PyTorch, scikit-learn, SQL, Time Series Analysis, Risk Modeling, Python, C++",8,ai/ml,xing_jobs,2019-07-11,20190711000000,2019,Q3,July,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0379,Data Scientist,Max Planck Institute,research,Köln,"We are seeking a Data Scientist to develop innovative solutions using artificial intelligence. Key requirements: NumPy, PyTorch, scikit-learn, R, Python. Strong background in statistics and mathematics preferred.","NumPy, PyTorch, scikit-learn, R, Python",5,data science,indeed_de,2019-11-09,20191109000000,2019,Q4,November,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0380,Data Scientist,Max Planck Institute,research,Dortmund,"Max Planck Institute is looking for a talented Data Scientist to join our data science team. Must have experience with: PyTorch, SQL, pandas, TensorFlow, C++. Opportunity to work on large-scale machine learning systems.","PyTorch, SQL, pandas, TensorFlow, C++",5,data science,xing_jobs,2019-08-01,20190801000000,2019,Q3,August,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0381,Computer Vision Engineer,Rocket Internet,startups,Berlin,"Join Rocket Internet as a Computer Vision Engineer and work on cutting-edge AI/ML projects. Required skills: NumPy, XGBoost, PyTorch, Neural Networks, SQL, Azure, Clustering, Python, Kubernetes. Experience with data analysis and machine learning algorithms essential.","NumPy, XGBoost, PyTorch, Neural Networks, SQL, Azure, Clustering, Python, Kubernetes",9,ai/ml,indeed_de,2019-09-29,20190929000000,2019,Q3,September,wayback_machine,2025-08-20 22:31:15,True,False,True,False
job_2019_0382,Predictive Analytics Specialist,Accenture,consulting,Bremen,"We are seeking a Predictive Analytics Specialist to develop innovative solutions using artificial intelligence. Key requirements: Keras, NumPy, PyTorch, SQL, R. Strong background in statistics and mathematics preferred.","Keras, NumPy, PyTorch, SQL, R",5,ai/ml,stepstone_de,2019-07-16,20190716000000,2019,Q3,July,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0383,Data Engineer,Bayer AG,industrial,Düsseldorf,"We are seeking a Data Engineer to develop innovative solutions using artificial intelligence. Key requirements: Keras, XGBoost, SQL, pandas, C++. Strong background in statistics and mathematics preferred.","Keras, XGBoost, SQL, pandas, C++",5,ai/ml,xing_jobs,2019-11-05,20191105000000,2019,Q4,November,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0384,Maschinelles Lernen Ingenieur,German Research Center for AI (DFKI),research,Frankfurt am Main,"German Research Center for AI (DFKI) is looking for a talented Maschinelles Lernen Ingenieur to join our data science team. Must have experience with: Keras, scikit-learn, SQL, pandas, Java. Opportunity to work on large-scale machine learning systems.","Keras, scikit-learn, SQL, pandas, Java",5,machine learning,xing_jobs,2019-04-13,20190413000000,2019,Q2,April,wayback_machine,2025-08-20 22:31:15,False,False,False,False
job_2019_0385,Predictive Analytics Specialist,Continental AG,automotive,Nürnberg,"We are seeking a Predictive Analytics Specialist to develop innovative solutions using artificial intelligence. Key requirements: Keras, NumPy, XGBoost, Deep Learning, Python, Computer Vision, C++. Strong background in statistics and mathematics preferred.","Keras, NumPy, XGBoost, Deep Learning, Python, Computer Vision, C++",7,ai/ml,xing_jobs,2019-11-23,20191123000000,2019,Q4,November,wayback_machine,2025-08-20 22:31:15,True,True,False,False
job_2019_0386,Dateningenieur,FlixBus,startups,Düsseldorf,"Join FlixBus as a Dateningenieur and work on cutting-edge AI/ML projects. Required skills: NumPy, PyTorch, Machine Learning, SQL, Random Forest, TensorFlow, Kubernetes, Java, AWS. Experience with data analysis and machine learning algorithms essential.","NumPy, PyTorch, Machine Learning, SQL, Random Forest, TensorFlow, Kubernetes, Java, AWS",9,ai/ml,indeed_de,2019-12-12,20191212000000,2019,Q4,December,wayback_machine,2025-08-20 22:31:15,False,False,True,False
job_2019_0387,AI Developer,Fraunhofer-Gesellschaft,research,Köln,"Join Fraunhofer-Gesellschaft as a AI Developer and work on cutting-edge AI/ML projects. Required skills: Keras, scikit-learn, TensorFlow, Java, C++. Experience with data analysis and machine learning algorithms essential.","Keras, scikit-learn, TensorFlow, Java, C++",5,künstliche intelligenz,xing_jobs,2019-03-24,20190324000000,2019,Q1,March,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0388,Datenanalyst,Software AG,large_tech,Leipzig,"Software AG is looking for a talented Datenanalyst to join our data science team. Must have experience with: SVM, NumPy, XGBoost, scikit-learn, SQL, Docker, Azure, Clustering, C++. Opportunity to work on large-scale machine learning systems.","SVM, NumPy, XGBoost, scikit-learn, SQL, Docker, Azure, Clustering, C++",9,ai/ml,indeed_de,2019-02-22,20190222000000,2019,Q1,February,wayback_machine,2025-08-20 22:31:15,False,False,True,False
job_2019_0389,Research Scientist - AI,Capgemini,consulting,Dortmund,"Join Capgemini as a Research Scientist - AI and work on cutting-edge AI/ML projects. Required skills: Keras, SQL, pandas, TensorFlow, Python. Experience with data analysis and machine learning algorithms essential.","Keras, SQL, pandas, TensorFlow, Python",5,künstliche intelligenz,xing_jobs,2019-12-17,20191217000000,2019,Q4,December,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0390,Datenanalyst,Henkel AG,industrial,Frankfurt am Main,"Henkel AG is looking for a talented Datenanalyst to join our data science team. Must have experience with: NumPy, XGBoost, pandas, Java, C++. Opportunity to work on large-scale machine learning systems.","NumPy, XGBoost, pandas, Java, C++",5,ai/ml,xing_jobs,2019-11-21,20191121000000,2019,Q4,November,wayback_machine,2025-08-20 22:31:15,False,False,False,False
job_2019_0391,Business Intelligence Analyst,Volkswagen AG,automotive,Leipzig,"Join Volkswagen AG as a Business Intelligence Analyst and work on cutting-edge AI/ML projects. Required skills: XGBoost, Deep Learning, scikit-learn, pandas, R, Python, Computer Vision, C++. Experience with data analysis and machine learning algorithms essential.","XGBoost, Deep Learning, scikit-learn, pandas, R, Python, Computer Vision, C++",8,ai/ml,stepstone_de,2019-04-01,20190401000000,2019,Q2,April,wayback_machine,2025-08-20 22:31:15,True,True,False,False
job_2019_0392,Business Intelligence Analyst,Deutsche Telekom AG,large_tech,Dresden,"Join Deutsche Telekom AG as a Business Intelligence Analyst and work on cutting-edge AI/ML projects. Required skills: Keras, NumPy, Machine Learning, Neural Networks, SQL, TensorFlow, Docker. Experience with data analysis and machine learning algorithms essential.","Keras, NumPy, Machine Learning, Neural Networks, SQL, TensorFlow, Docker",7,ai/ml,stepstone_de,2019-05-16,20190516000000,2019,Q2,May,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0393,KI-Forscher,Zalando SE,startups,Bremen,"Join Zalando SE as a KI-Forscher and work on cutting-edge AI/ML projects. Required skills: SVM, XGBoost, PyTorch, pandas, Clustering, Google Cloud Platform, Java, C++, AWS. Experience with data analysis and machine learning algorithms essential.","SVM, XGBoost, PyTorch, pandas, Clustering, Google Cloud Platform, Java, C++, AWS",9,ai/ml,indeed_de,2019-11-17,20191117000000,2019,Q4,November,wayback_machine,2025-08-20 22:31:15,True,False,True,False
job_2019_0394,KI-Forscher,Zalando SE,startups,Dresden,"We are seeking a KI-Forscher to develop innovative solutions using artificial intelligence. Key requirements: Keras, PyTorch, Neural Networks, SQL, TensorFlow, Azure, Clustering, Kubernetes, C++. Strong background in statistics and mathematics preferred.","Keras, PyTorch, Neural Networks, SQL, TensorFlow, Azure, Clustering, Kubernetes, C++",9,ai/ml,stepstone_de,2019-03-23,20190323000000,2019,Q1,March,wayback_machine,2025-08-20 22:31:15,True,False,True,False
job_2019_0395,Predictive Analytics Specialist,Continental AG,automotive,Leipzig,"We are seeking a Predictive Analytics Specialist to develop innovative solutions using artificial intelligence. Key requirements: Keras, Deep Learning, pandas, TensorFlow, Python, Computer Vision, C++. Strong background in statistics and mathematics preferred.","Keras, Deep Learning, pandas, TensorFlow, Python, Computer Vision, C++",7,ai/ml,indeed_de,2019-10-15,20191015000000,2019,Q4,October,wayback_machine,2025-08-20 22:31:15,True,True,False,False
job_2019_0396,BI-Entwickler,German Research Center for AI (DFKI),research,Karlsruhe,"We are seeking a BI-Entwickler to develop innovative solutions using artificial intelligence. Key requirements: NumPy, PyTorch, TensorFlow, Java, C++. Strong background in statistics and mathematics preferred.","NumPy, PyTorch, TensorFlow, Java, C++",5,ai/ml,xing_jobs,2019-05-05,20190505000000,2019,Q2,May,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0397,Machine Learning Engineer,Max Planck Institute,research,Bremen,"We are seeking a Machine Learning Engineer to develop innovative solutions using artificial intelligence. Key requirements: XGBoost, NumPy, PyTorch, SQL, Java. Strong background in statistics and mathematics preferred.","XGBoost, NumPy, PyTorch, SQL, Java",5,machine learning,indeed_de,2019-09-22,20190922000000,2019,Q3,September,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0398,Data Analyst,Deutsche Bank AG,finance,Dresden,"Join Deutsche Bank AG as a Data Analyst and work on cutting-edge AI/ML projects. Required skills: XGBoost, SQL, pandas, TensorFlow, Time Series Analysis, R. Experience with data analysis and machine learning algorithms essential.","XGBoost, SQL, pandas, TensorFlow, Time Series Analysis, R",6,ai/ml,xing_jobs,2019-02-12,20190212000000,2019,Q1,February,wayback_machine,2025-08-20 22:31:15,True,False,False,False
job_2019_0399,Datenanalyst,Fraunhofer-Gesellschaft,research,Hannover,"Fraunhofer-Gesellschaft is looking for a talented Datenanalyst to join our data science team. Must have experience with: XGBoost, PyTorch, pandas, R, Python. Opportunity to work on large-scale machine learning systems.","XGBoost, PyTorch, pandas, R, Python",5,ai/ml,indeed_de,2019-08-06,20190806000000,2019,Q3,August,wayback_machine,2025-08-20 22:31:15,False,False,False,False
